id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn03063_c0	=	Cytosol_0	(WP_009939104.1 or BKU49_RS14475)	S-Adenosyl-L-methionine:zymosterol C-methyltransferase_c0		-19.86		(1)  cpd00017[c0] + (1)  cpd03221[c0] <=> (1)  cpd00019[c0] + (1)  cpd00067[c0] + (1)  cpd02755[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Zymosterol_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  H+_c0[c0] + (1)  Fecosterol_c0[c0]	rxn03063	ERG6	R04427	Steroid biosynthesis	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|Sterol-Biosynthesis
rxn01333_c0	=	Cytosol_0	((WP_003912809.1 or BKU49_RS07645) or (BKU49_RS18190 or WP_003900068.1))	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase_c0		-1.75		(1)  cpd00102[c0] + (1)  cpd00238[c0] <=> (1)  cpd00072[c0] + (1)  cpd00236[c0]	(1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  Sedoheptulose7-phosphate_c0[c0] <=> (1)  D-fructose-6-phosphate_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0]	rxn01333		R01827	Pentose phosphate pathway	C1-COMPOUNDS|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|NONOXIPENT-PWY|P124-PWY|P185-PWY|PENTOSE-P-PWY|Pentose-Phosphate-Cycle|Sugars-And-Polysaccharides|Xylose-Degradation
rxn10257_c0	=	Cytosol_0	(WP_003416883.1 or BKU49_RS16900 or BKU49_RS11755 or WP_003411603.1)	anteisopentadecanoyl-Diacylglycerol kinase_c0		-4.5		(1)  cpd00002[c0] + (1)  cpd15705[c0] <=> (1)  cpd00008[c0] + (1)  cpd15681[c0]	(1)  ATP_c0[c0] + (1)  1,2-Dianteisopentadecanoyl-sn-glycerol_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-dianteisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10257				
rxn06394_c0	=	Cytosol_0	(WP_003401122.1 or BKU49_RS00980)	R03491_c0		12.64		(1)  cpd00232[c0] + (1)  cpd00947[c0] <=> (1)  cpd00001[c0] + (1)  cpd12599[c0]	(1)  Neu5Ac_c0[c0] + (1)  LacCer_c0[c0] <=> (1)  H2O_c0[c0] + (1)  GM3_c0[c0]	rxn06394		R03491		
rxn03933_c0	=	Cytosol_0	(BKU49_RS11225 or WP_003911806.1)	UDP-N-acetyl-D-glucosamine:N-acetyl-alpha-D-muramyl(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase_c0		-1.7		(1)  cpd00037[c0] + (1)  cpd02948[c0] <=> (1)  cpd00014[c0] + (1)  cpd03491[c0]	(1)  UDP-N-acetylglucosamine_c0[c0] + (1)  MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala) -diphospho- undecaprenol_c0[c0] <=> (1)  UDP_c0[c0] + (1)  Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine) -L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine_c0[c0]	rxn03933	UAGPT2	R05662	Peptidoglycan biosynthesis	
rxn00407_c0	>	Cytosol_0	(BKU49_RS01675 or WP_003898399.1)	CTP aminohydrolase_c0		-5.14		(1)  cpd00001[c0] + (1)  cpd00052[c0] + (1)  cpd00067[c0] => (1)  cpd00013[c0] + (1)  cpd00062[c0]	(1)  H2O_c0[c0] + (1)  CTP_c0[c0] + (1)  H+_c0[c0] => (1)  NH3_c0[c0] + (1)  UTP_c0[c0]	rxn00407		R00568	Pyrimidine metabolism	
rxn11984_c0	=	Cytosol_0	(BKU49_RS11365 or WP_003411341.1)	Acetyl-CoA:histone acetyltransferase_c0		-4.05		(1)  cpd00022[c0] + (1)  cpd12101[c0] <=> (1)  cpd00010[c0] + (1)  cpd11990[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Histone-L-lysine_c0[c0] <=> (1)  CoA_c0[c0] + (1)  Acetylhistone_c0[c0]	rxn11984		R03552		
rxn09110_c0	=	Cytosol_0	(BKU49_RS09485 or WP_003414035.1 or BKU49_RS14385 or WP_003409227.1)	Phosphatidylglycerol synthase (n-C14:1)_c0		-16.7		(1)  cpd00080[c0] + (1)  cpd15422[c0] <=> (1)  cpd00046[c0] + (1)  cpd15544[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-ditetradec-7-enoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Phosphatidylglycerophosphate ditetradec-7-enoyl_c0[c0]	rxn09110	PGSA141			
rxn03970_c0	=	Cytosol_0	(BKU49_RS02630 or WP_003402699.1)	Coniferyl aldehyde:NAD oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd01733[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd01059[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  Ferulaldehyde_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  Ferulate_c0[c0]	rxn03970	COALDDH	R05700	Phenylpropanoid biosynthesis	Biosynthesis|CINNAMATE-SYN|PHENYLPROPANOID-SYN|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn00159_c0	>	Cytosol_0	(WP_003899273.1 or BKU49_RS12210)	(S)-malate:NAD+ oxidoreductase (decarboxylating)_c0		1.32		(1)  cpd00003[c0] + (1)  cpd00130[c0] => (1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00020[c0]	(1)  NAD_c0[c0] + (1)  L-Malate_c0[c0] => (1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  Pyruvate_c0[c0]	rxn00159	ME1	R00214	Pyruvate metabolism|Carbon fixation in photosynthetic organisms	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|GLUCONEO-PWY|Gluconeogenesis
rxn00303_c0	=	Cytosol_0	(BKU49_RS13540 or WP_003413368.1)	ATP:GTP 3'-diphosphotransferase_c0		-23.56		(1)  cpd00002[c0] + (1)  cpd00038[c0] <=> (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd02740[c0]	(1)  ATP_c0[c0] + (1)  GTP_c0[c0] <=> (1)  AMP_c0[c0] + (2)  H+_c0[c0] + (1)  Guanosine 5'-triphosphate,3'-diphosphate_c0[c0]	rxn00303	GTPDPK	R00429	Purine metabolism	Biosynthesis|Metabolic-Regulators|PPGPPMET-PWY
rxn01977_c0	=	Cytosol_0	(WP_003404830.1 or BKU49_RS04960)	alpha-D-Glucose 6-phosphate ketol-isomerase_c0		0		(1)  cpd00079[c0] <=> (1)  cpd00863[c0]	(1)  D-glucose-6-phosphate_c0[c0] <=> (1)  beta-D-Glucose 6-phosphate_c0[c0]	rxn01977		R02739	Glycolysis / Gluconeogenesis|Pentose phosphate pathway	Antibiotic-Biosynthesis|Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|GLUCOSE1PMETAB-PWY|GLYCOGEN-BIOSYN|POLYSACCHARIDES-DEG|Polymer-Degradation|Polysaccharides-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SUCROSE-DEG|SUCSYN-PWY|SUGAR-NUCLEOTIDES|Starch-Degradation|Sugars-And-Polysaccharides|Trehalose-Degradation
rxn01073_c0	>	Cytosol_0	((WP_016719464.1 or BKU49_RS01650) or (WP_003907140.1 or BKU49_RS20150))	sn-Glycero-3-phosphoethanolamine glycerophosphohydrolase_c0		-14.34		(1)  cpd00001[c0] + (1)  cpd00908[c0] => (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd00162[c0]	(1)  H2O_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] => (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Aminoethanol_c0[c0]	rxn01073	GPDDA2	R01470	Glycerophospholipid metabolism	
rxn02405_c0	>	Cytosol_0	(BKU49_RS15085 or WP_003414661.1)	CTP:3-deoxy-D-manno-octulosonate cytidylyltransferase_c0	2.7.7.38	-15.61		(1)  cpd00052[c0] + (1)  cpd00875[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd02546[c0]	(1)  CTP_c0[c0] + (1)  KDO_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CMP-KDO_c0[c0]	rxn02405	DMOCT	R03351	Lipopolysaccharide biosynthesis	Biosynthesis|CARBO-BIOSYNTHESIS|CMP-KDO-Biosynthesis|Carbohydrates-Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|Polysaccharides-Biosynthesis|SUGAR-NUCLEOTIDES
rxn00011_c0	<	Cytosol_0	(((WP_003415167.1 or BKU49_RS15725) and Unknown) or (WP_003911788.1 or BKU49_RS11700) or (WP_003900068.1 or BKU49_RS18190))	pyruvate:thiamin diphosphate acetaldehydetransferase (decarboxylating)_c0		-6.87		(1)  cpd00011[c0] + (1)  cpd03049[c0] <= (1)  cpd00020[c0] + (1)  cpd00056[c0] + (1)  cpd00067[c0]	(1)  CO2_c0[c0] + (1)  2-Hydroxyethyl-ThPP_c0[c0] <= (1)  Pyruvate_c0[c0] + (1)  TPP_c0[c0] + (1)  H+_c0[c0]	rxn00011		R00014	Glycolysis / Gluconeogenesis|Citrate cycle (TCA cycle)|Valine, leucine and isoleucine biosynthesis|Pyruvate metabolism|Butanoate metabolism	
rxn02200_c0	=	Cytosol_0	((WP_003911441.1 or BKU49_RS06375 or BKU49_RS18895 or WP_003899596.1) or (WP_003416914.1 or BKU49_RS16960))	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase_c0		-18.92		(1)  cpd00443[c0] + (1)  cpd00954[c0] <=> (1)  cpd00001[c0] + (1)  cpd00683[c0]	(1)  ABEE_c0[c0] + (1)  6-hydroxymethyl dihydropterin_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Dihydropteroate_c0[c0]	rxn02200	DHPS	R03066	Folate biosynthesis	
rxn00602_c0	=	Cytosol_0	(BKU49_RS07865 or WP_003407578.1)	(R)-Methylmalonyl-CoA CoA-carbonylmutase_c0		1.81		(1)  cpd00891[c0] <=> (1)  cpd00078[c0]	(1)  L-methylmalonyl-CoA_c0[c0] <=> (1)  Succinyl-CoA_c0[c0]	rxn00602	MMM	R00833	Valine, leucine and isoleucine degradation|Glyoxylate and dicarboxylate metabolism|Propanoate metabolism|Carbon fixation pathways in prokaryotes	2-Oxobutanoate-Degradation|Amino-Acid-Degradation|Autotrophic-CO2-Fixation|C1-COMPOUNDS|CARBOXYLATES-DEG|CO2-Fixation|Degradation|Energy-Metabolism|Fermentation|GLUTAMATE-DEG|METHIONINE-DEG|P108-PWY|PROPIONMET-PWY|PWY0-43|Propionate-Degradation|Pyruvate-Degradation|SUCC-DEG
rxn01069_c0	>	Cytosol_0	(WP_003406652.1 or BKU49_RS06825)	O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)_c0	4.2.99.2	5.4		(1)  cpd00001[c0] + (1)  cpd00809[c0] => (1)  cpd00009[c0] + (1)  cpd00161[c0]	(1)  H2O_c0[c0] + (1)  O-Phospho-L-homoserine_c0[c0] => (1)  Phosphate_c0[c0] + (1)  L-Threonine_c0[c0]	rxn01069	THR4_1	R01466	Glycine, serine and threonine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HOMOSER-THRESYN-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN|P4-PWY|PWY0-781|THREONINE-BIOSYNTHESIS|THRESYN-PWY
rxn05528_c0	>	Cytosol_0	(WP_003912985.1 or BKU49_RS05080)	Copper-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00058[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00058[e0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Cu2+_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Cu2+_e0[e0] + (1)  H+_c0[c0]	rxn05528	Cut1			
rxn00065_c0	>	Cytosol_0	((WP_003898820.1 or BKU49_RS06970 or WP_003898821.1 or BKU49_RS06965 or WP_003408035.1 or BKU49_RS08475) or (BKU49_RS08475 or WP_003898820.1 or WP_003408035.1 or BKU49_RS06965 or WP_003898821.1 or BKU49_RS06970))	ATP diphosphate-lyase (cyclizing; 3',5'-cyclic-AMP-forming)_c0		-8.48		(1)  cpd00002[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd00446[c0]	(1)  ATP_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  cAMP_c0[c0]	rxn00065	ADNCYC	R00089	Purine metabolism	
rxn04676_c0	=	Cytosol_0	(WP_003914149.1 or BKU49_RS14060 or WP_003413891.1 or WP_003417910.1 or BKU49_RS17735 or BKU49_RS17740)	D-xylulose-5-phosphate:thiamin diphosphate glycolaldehydetransferase_c0		1.24		(1)  cpd00056[c0] + (1)  cpd00198[c0] <=> (1)  cpd00102[c0] + (1)  cpd09421[c0]	(1)  TPP_c0[c0] + (1)  D-Xylulose5-phosphate_c0[c0] <=> (1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  2-(1,2-Dihydroxyethyl) -TPP_c0[c0]	rxn04676		R06861		
rxn00358_c0	=	Cytosol_0	(BKU49_RS19975 or WP_003913521.1)	UDP-D-galactopyranose furanomutase_c0	5.4.99.9	0.24		(1)  cpd00043[c0] <=> (1)  cpd02338[c0]	(1)  UDP-galactose_c0[c0] <=> (1)  UDP-D-galacto-1,4-furanose_c0[c0]	rxn00358	UDPGALM	R00505		Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Lipopolysaccharide-Biosynthesis|O-Antigen-Biosynthesis|OANTIGEN-PWY
rxn01672_c0	>	Cytosol_0	(WP_003898399.1 or BKU49_RS01675)	dCTP aminohydrolase_c0		-5.14		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd00356[c0] => (1)  cpd00013[c0] + (1)  cpd00358[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  dCTP_c0[c0] => (1)  NH3_c0[c0] + (1)  dUTP_c0[c0]	rxn01672	DCD1_2	R02325	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
rxn05312_c0	<	Cytosol_0	(WP_003402904.1 or BKU49_RS02815)	Inorganic phosphate transporter_c0		0		(1)  cpd00009[e0] + (1)  cpd00067[e0] <= (1)  cpd00009[c0] + (1)  cpd00067[c0]	(1)  Phosphate_e0[e0] + (1)  H+_e0[e0] <= (1)  Phosphate_c0[c0] + (1)  H+_c0[c0]	rxn05312	PHO84			
rxn08975_c0	>	Cytosol_0	(WP_003409193.1 or WP_003409317.1 or BKU49_RS09640 or BKU49_RS09435)	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase_c0		-17.44		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15560[c0] => (1)  cpd00003[c0] + (1)  cpd15561[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Ubiquinone-8_c0[c0] => (1)  NAD_c0[c0] + (1)  Ubiquinol-8_c0[c0]	rxn08975	NADH12			AEROBIC-RESPIRATION|Biosynthesis|Cofactor-Biosynthesis|Degradation|Electron-Transfer|Energy-Metabolism|NAD-Metabolism|Noncarbon-Nutrients|PWY0-1334|PWY0-1335|Respiration
rxn01646_c0	=	Cytosol_0	(WP_003417233.1 or BKU49_RS17355)	N-Ribosylnicotinamide:orthophosphate ribosyltransferase_c0		-10.89		(1)  cpd00009[c0] + (1)  cpd02016[c0] <=> (1)  cpd00067[c0] + (1)  cpd00133[c0] + (1)  cpd00475[c0]	(1)  Phosphate_c0[c0] + (1)  N-Ribosylnicotinamide_c0[c0] <=> (1)  H+_c0[c0] + (1)  Nicotinamide_c0[c0] + (1)  Ribose 1-phosphate_c0[c0]	rxn01646	PNP	R02294	Nicotinate and nicotinamide metabolism	
rxn00105_c0	=	Cytosol_0	(BKU49_RS17140 or WP_003417097.1)	ATP:nicotinamide-nucleotide adenylyltransferase_c0		1.07		(1)  cpd00002[c0] + (1)  cpd00355[c0] <=> (1)  cpd00003[c0] + (1)  cpd00012[c0]	(1)  ATP_c0[c0] + (1)  Nicotinamide ribonucleotide_c0[c0] <=> (1)  NAD_c0[c0] + (1)  PPi_c0[c0]	rxn00105	NMNAT	R00137	Nicotinate and nicotinamide metabolism	Biosynthesis|Cofactor-Biosynthesis|NAD-BIOSYNTHESIS-II|NAD-BIOSYNTHESIS-III|NAD-Metabolism|NAD-SYN|PWY3O-4106
rxn03446_c0	>	Cytosol_0	(WP_003406652.1 or BKU49_RS06825)	O-Phospho-4-hydroxy-L-threonine phospho-lyase (adding water)_c0		7.21		(1)  cpd00001[c0] + (1)  cpd03607[c0] => (1)  cpd00009[c0] + (1)  cpd03608[c0]	(1)  H2O_c0[c0] + (1)  4-(Phosphonooxy) -threonine_c0[c0] => (1)  Phosphate_c0[c0] + (1)  4-Hydroxy-L-threonine_c0[c0]	rxn03446	4HTHRS	R05086	Vitamin B6 metabolism	
rxn01302_c0	=	Cytosol_0	((BKU49_RS06820 or WP_003406648.1) or (BKU49_RS06820 or WP_003406648.1))	L-homoserine:NADP+ oxidoreductase_c0		5.22		(1)  cpd00006[c0] + (1)  cpd00227[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00346[c0]	(1)  NADP_c0[c0] + (1)  L-Homoserine_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  L-Aspartate4-semialdehyde_c0[c0]	rxn01302	HOM6_2	R01775	Glycine, serine and threonine metabolism|Cysteine and methionine metabolism|Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|HOMOSERSYN-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN|MET-SAM-PWY|METHIONINE-SYN|METSYN-PWY|Other-Amino-Acid-Biosynthesis|P4-PWY|PWY0-781|THREONINE-BIOSYNTHESIS|THRESYN-PWY
rxn00101_c0	>	Cytosol_0	(Unknown and (WP_003900422.1 or BKU49_RS09635) and (BKU49_RS09625 or WP_003899050.1) and (BKU49_RS09630 or WP_003409313.1))	Urea amidohydrolase_c0		-5.75		(1)  cpd00001[c0] + (2)  cpd00067[c0] + (1)  cpd00073[c0] => (1)  cpd00011[c0] + (2)  cpd00013[c0]	(1)  H2O_c0[c0] + (2)  H+_c0[c0] + (1)  Urea_c0[c0] => (1)  CO2_c0[c0] + (2)  NH3_c0[c0]	rxn00101	UREA2	R00131	Purine metabolism|Arginine and proline metabolism|Atrazine degradation	AMINE-DEG|Allantoin-degradation|Degradation|URDEGR-PWY|Urea-Degradation
rxn00223_c0	=	Cytosol_0	(BKU49_RS04960 or WP_003404830.1)	D-glucose aldose-ketose-isomerase_c0		-0.89		(1)  cpd00027[c0] <=> (1)  cpd00082[c0]	(1)  D-Glucose_c0[c0] <=> (1)  D-Fructose_c0[c0]	rxn00223	XYLI2	R00307		
rxn05029_c0	=	Cytosol_0	(BKU49_RS14910 or WP_003414539.1)	ATP:cobinamide Cobeta-adenosyltransferase_c0				(1)  cpd00002[c0] + (1)  cpd00067[c0] + (1)  cpd03422[c0] <=> (1)  cpd00421[c0] + (1)  cpd03918[c0]	(1)  ATP_c0[c0] + (1)  H+_c0[c0] + (1)  Cobinamide_c0[c0] <=> (1)  Triphosphate_c0[c0] + (1)  Adenosyl cobinamide_c0[c0]	rxn05029	CBIAT	R07268	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|COBALSYN-PWY|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis
rxn02285_c0	=	Cytosol_0	(WP_003402354.1 or BKU49_RS02480)	UDP-N-acetylmuramate:NADP+ oxidoreductase_c0		15.33		(1)  cpd00006[c0] + (1)  cpd00773[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd02820[c0]	(1)  NADP_c0[c0] + (1)  UDP-MurNAc_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  UDP-N-acetylglucosamine enolpyruvate_c0[c0]	rxn02285	UAPGR	R03192	Amino sugar and nucleotide sugar metabolism|Peptidoglycan biosynthesis	Acetylmuramoyl-Pentapeptide-Biosynthesis|Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Detoxification|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn08204_c0	>	Cytosol_0	(BKU49_RS11955 or WP_003411717.1)	CDP-Diacylglycerol pyrophostatase (n-C18:0)_c0		332.9		(1)  cpd00001[c0] + (1)  cpd15421[c0] => (1)  cpd00046[c0] + (1)  cpd00067[c0] + (1)  cpd15526[c0]	(1)  H2O_c0[c0] + (1)  CDP-1,2-dioctadecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (1)  H+_c0[c0] + (1)  1,2-dioctadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08204	CDAPPA180			
rxn00559_c0	=	Cytosol_0	(BKU49_RS17095 or WP_003417054.1)	D-mannose-6-phosphate aldose-ketose-isomerase_c0		-0.89		(1)  cpd00235[c0] <=> (1)  cpd00072[c0]	(1)  D-mannose-6-phosphate_c0[c0] <=> (1)  D-fructose-6-phosphate_c0[c0]	rxn00559	MAN6PI	R00772		
rxn08848_c0	=	Cytosol_0	(WP_003401112.1 or BKU49_RS00965)	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:0)_c0		-400.27		(1)  cpd00001[c0] + (1)  cpd15346[c0] <=> (1)  cpd00067[c0] + (1)  cpd00214[c0] + (1)  cpd02090[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoglycerol hexadecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Palmitate_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0]	rxn08848	LPLIPAL2G160			
rxn00691_c0	>	Cytosol_0	(WP_003899559.1 or BKU49_RS15505)	10-Formyltetrahydrofolate amidohydrolase_c0		-20.24		(1)  cpd00001[c0] + (1)  cpd00201[c0] => (1)  cpd00047[c0] + (1)  cpd00067[c0] + (1)  cpd00087[c0]	(1)  H2O_c0[c0] + (1)  10-Formyltetrahydrofolate_c0[c0] => (1)  Formate_c0[c0] + (1)  H+_c0[c0] + (1)  Tetrahydrofolate_c0[c0]	rxn00691	FTHFD	R00944	Glyoxylate and dicarboxylate metabolism|One carbon pool by folate	1CMET2-PWY|Biosynthesis|Cofactor-Biosynthesis|Folate-Biosynthesis|Vitamin-Biosynthesis
rxn08840_c0	>	Cytosol_0	(WP_003401112.1 or BKU49_RS00965)	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:1)_c0		-264.53		(1)  cpd00001[c0] + (1)  cpd15338[c0] => (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd15298[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoethanolamine tetradec-7-enoyl_c0[c0] => (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  tetradecenoate_c0[c0]	rxn08840	LPLIPAL2E141			
rxn03923_c0	=	Cytosol_0	(WP_023637375.1 or BKU49_RS05970)	acetyl-phosphate:sulfite S-acetyltransferase (acyl-phosphate hydrolysing, 2-oxoethyl-forming)_c0		-13.29		(1)  cpd00009[c0] + (1)  cpd00460[c0] <=> (1)  cpd00081[c0] + (1)  cpd00196[c0]	(1)  Phosphate_c0[c0] + (1)  Sulfoacetaldehyde_c0[c0] <=> (1)  Sulfite_c0[c0] + (1)  Acetylphosphate_c0[c0]	rxn03923		R05651	Taurine and hypotaurine metabolism	Amino-Acid-Degradation|Degradation|MISCELLANEOUS-DEG|Noncarbon-Nutrients|Sulfoacetaldehyde-Degradation|Sulfolactate-Degradation|Sulfur-Assimilation|Taurine-degradation
rxn02946_c0	>	Cytosol_0	(WP_003899072.1 or BKU49_RS09895)	cis-4-Hydroxy-D-proline:oxygen oxidoreductase (deaminating)_c0		-43.67		(1)  cpd00007[c0] + (1)  cpd02175[c0] => (1)  cpd00025[c0] + (1)  cpd00067[c0] + (1)  cpd02626[c0]	(1)  O2_c0[c0] + (1)  cis-4-Hydroxy-D-proline_c0[c0] => (1)  H2O2_c0[c0] + (1)  H+_c0[c0] + (1)  1-Pyrroline-4-hydroxy-2-carboxylate_c0[c0]	rxn02946		R04221	Arginine and proline metabolism	
rxn06577_c0	=	Cytosol_0	(WP_003900016.1 or BKU49_RS17395)	NAD+:peptide-diphthamide N-(ADP-D-ribosyl)transferase_c0		16.12		(1)  cpd00003[c0] + (1)  cpd11953[c0] <=> (1)  cpd00067[c0] + (1)  cpd00133[c0] + (1)  cpd12522[c0]	(1)  NAD_c0[c0] + (1)  Diphthamide_c0[c0] <=> (1)  H+_c0[c0] + (1)  Nicotinamide_c0[c0] + (1)  EF-2 N-(ADP-D-ribosyl) diphthamide_c0[c0]	rxn06577		R04074		
rxn03907_c0	=	Cytosol_0	(WP_003419436.1 or BKU49_RS18765)	CTP: 2-C-Methyl-D-erythritol 4-phosphate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd08286[c0] <=> (1)  cpd00012[c0] + (1)  cpd08287[c0]	(1)  CTP_c0[c0] + (1)  2-C-methyl-D-erythritol4-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0[c0]	rxn03907	MEPCT	R05633	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn01987_c0	=	Cytosol_0	(BKU49_RS12760 or WP_003412561.1)	R02750_c0		14.03		(1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00510[c0] <=> (1)  cpd00002[c0] + (1)  cpd01242[c0]	(1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  deoxyribose-5-phosphate_c0[c0] <=> (1)  ATP_c0[c0] + (1)  Thyminose_c0[c0]	rxn01987	DRBK	R02750	Pentose phosphate pathway	
